2015,Tempus t Fugit
2016,Celine
2017,Dave Alpert
2018,Logan Churchwell
2019,AnAverageJoe
2020,Benedict Carey
2021,Ivan Nechepurenko
2022,Paul Edwards
2023,Joel W
2024,Milo
2025,Jack Smith
2026,Peter Baker and Maggie Haberman
2027,Colin Madine
2028,Michael Wines and Manny Fernandez
2029,Michael D. Shear and Matthew Rosenberg
2030,"Daniel Victor, Merrill D. Oliver and Andrew Hinderaker"
2031,Frank Litsky
2032,Will the MSM report thIs (UID 73227186)
2033,Jack Healy and Timothy Williams
2034,Richard Edmondson
2035,Carissa House-Dunphy
2036,"Mark Mazzetti, Ben Hubbard and Matthew Rosenberg"
2037,Caleb R. Newton
2038,Andy Newman
2039,Matthew Rosenberg
2040,Patrick Healy and Alexander Burns
2041,Mike Dan
2042,"Ethan A. Huff, staff writer"
2043,czynik
2044,mildred.kraus
2045,Sharon Harrigan
2046,Peter Baker and Julie Hirschfeld Davis
2047,quietsch
2048,Martin Walsh
2049,pedroo
2050,Norimitsu Onishi and Sewell Chan
2051,Sarah Maslin Nir and Annie Correal
2052,Jessica Bennett
2053,Pui-Wing Tam
2054,David E. Sanger and Rick Gladstone
2055,Anastassia Stepanova
2056,Eric Lipton and Monica Davey
2057,"Jonathan Martin, Chris Buckley, Amy Chozick and Maggie Haberman"
2058,RT.com
2059,Andrew Reiner
2060,Lisa De Pasquale
2061,Kit Eaton
2062,Patrick Healy and Amy Chozick
2063,KRM
2064,Jörg Guido Hülsmann
2065,Redflag Newsdesk
2066,Dan Pringle
2067,Joseph Goldstein
2068,Andrew Mullins
2069,Rachel Rabkin Peachman
2070,Dan Bilefsky and Palko Karasz
2071,Anonymous Coward (UID 18807137)
2072,Trip Gabriel and David E. Sanger
2073,Walt Bogdanich
2074,Elijah Johnson
2075,Pandadude12345
2076,Daisuke Wakabayashi and Mike Isaac
2077,John Whitehead | The Rutherford Institute
2078,Pamela Bofferding
2079,John Kaminski
2080,Assemblyman Tim Donnelly
2081,Dan Bilefsky and Henry Fountain
2082,David E. Sanger and Charlie Savage
2083,Steve Eder
2084,Mark Scott
2085,dreamjoehill
2086,Dawn Perlmutter
2087,C. J. Chivers and Eric Schmitt
2088,administrator
2089,Michael W. Chapman
2090,lyle
2091,cargosquid
2092,Auntie Lulu
2093,Su-Hyun Lee and Paul Mozur
2094,Ivan Nechepurenko and Sewell Chan
2095,Grownmangrumbles
2096,Matt Peppe
2097,Alex Christoforou
2098,Adam Kirsch
2099,"Jo Becker, Matthew Rosenberg and Maggie Haberman"
2100,Gabrielle Cintorino
2101,Eric Lipton and Benjamin Weiser
2102,Ellen Barry and Maher Sattar
2103,TNB – PA
2104,Bob Price and John Binder
2105,Alex Papadimoulis
2106,Eric Zuesse
2107,José Tirado
2108,Jack Kerwick
2109,Thamiel Rosenkreuz
2110,Matt Flegenheimer and Jonathan Martin
2111,Brandy Combs
2112,Ashley Southall
2113,Jed Smith
2114,Alexandra Stevenson
2115,"Marc Santora, William K. Rashbaum, Al Baker and Adam Goldman"
2116,Les Neuhaus
2117,"These Lifestyle Choices Lower Your Breast Cancer Risk, Even If You Are Genetically Predisposed To It - Everything you can imagine is real"
2118,Trip Gabriel and Michael Luo
2119,Lisa Smith
2120,Martha C. White
2121,Steve Lewis
2122,John Patriot
2123,John Leland
2124,IT Ninja
2125,Jack Hitt
2126,Malia Wollan
2127,Eric Lichtblau and Steven Lee Myers
2128,John Falkenberg
2129,Kristin Hussey and Lisa W. Foderaro
2130,Bill Federer
2131,Kevin Quealy and Margot Sanger-Katz
2132,Steve Eder and Jennifer Medina
2133,Bill Cunningham
2134,Marlise Simons
2135,Patrick Healy and Maggie Haberman
2136,Влада Крутова
2137,Julia Preston
2138,Ronda Kaysen
2139,Julia Shevelkina
2140,AFP
2141,Michael Forsythe and Chris Buckley
2142,AZU
2143,Baran Hines
2144,Steve smith
2145,Dwdan
2146,Geeta Anand and Hari Kumar
2147,Jonathan Alter
2148,Roger Aronoff
2149,Jonathan Martin and Patrick Healy
2150,Susan Dominus
2151,James Richard Tyrer
2152,Glenn47
2153,"Michael D. Shear, Maggie Haberman and Michael S. Schmidt"
2154,"Jeremy W. Peters, Alexandra Alter and Michael M. Grynbaum"
2155,Charles Isherwood
2156,Adam Nagourney and Ian Lovett
2157,Pritha Paul
2158,Use Logic
2159,Glenn Kenny
2160,Aurelien Breeden and Lilia Blaise
2161,Karen Shiebler
2162,Leeann Springer
2163,Chris Roberts
2164,Sami Jamil Jadallah
2165,John W. Whitehead
2166,"Richard Fausset, Campbell Robertson and Nikole Hannah-Jones"
2167,Hy Feiber
2168,"Alissa J. Rubin, Adam Nossiter and Christopher Mele"
2169,Debbie Menon
2170,Victoria Taft
2171,Surgeons admit that mammography is outdated and harmful to women | |
2172,Is This What You Think They Would Look Like? Supposed Pictures of Real Extraterrestrials – Collective Evolution
2173,"Tim Arango, Sabrina Tavernise and Ceylan Yeginsu"
2174,Mike Benjamin
2175,Isaac Davis
2176,"Kareem Fahim, Marc Santora and Nicola Clark"
2177,Eric Lichtblau and Matt Apuzzo
2178,davecahill
2179,CCblogging
2180,Ben Protess and Matthew Goldstein
2181,Sunday Devotional: The whole Universe is as a grain — Fellowship of the Minds | kommonsentsjane
2182,Buck Rogers
2183,Room 101
2184,Maggie Jones
2185,uncommon sense
2186,Groucho Marxist
2187,"Wai Moe, Mike Ives and Saw Nang"
2188,Kate Zernike and Noah Remnick
2189,Danielle Ryan
2190,Τιερί Μεϊσάν
2191,ghostrager
2192,watchmannonthewall
2193,Rakesh Krishnan Simha
2194,Dr. Stoyan Sarg
2195,lenore.lee
2196,Tragic Deaths Used To Promote Vaccine Fear – On The Fence About Vaccines
2197,maggieinWY
2198,"Maggie Haberman, Jeremy W. Peters and Peter Baker"
2199,Sendhil Mullainathan
2200,Jeremy W. Peters and Rachel Shorey
2201,Somini Sengupta and Raphael Minder
2202,Brian Cloughley
2203,Antiwar
2204,Jane Perlez and Matthew Rosenberg
2205,Victoria Friedman
2206,Nick Corasaniti and Azam Ahmed
2207,"Robert Pear, Jennifer Steinhauer and Thomas Kaplan"
2208,Henry Shivley
2209,Michael J. de la Merced and Landon Thomas Jr.
2210,Deborah Sontag
2211,"Anastasia Stepanova, special to RBTH"
2212,Rachel Donadio and Liam Stack
2213,Didi Kirsten Tatlow
2214,Laurence M. Vance
2215,Judge Andrew Napolitano
2216,Andrew Das
2217,Douglass Ridenhouse
2218,Declan Walsh and Nour Youssef
2219,Somini Sengupta and Rick Gladstone
2220,Dionne Searcey and Ashley Gilbertson
2221,Ingunn Kvil Gamst
2222,Sharon LaFraniere and Mitch Smith
2223,Horace G. Campbell
2224,Amanda Ripley
2225,Trevor Loudon
2226,Luke101
2227,"Landon Thomas Jr., Liz Alderman and Aurelien Breeden"
2228,Sane Responder
2229,Kim Velsey
2230,Scott Shane and Andrew E. Kramer
2231,Kimberly Morin
2232,David Gelles and Mike Isaac
2233,"Alexander Burns, Jonathan Martin and Maggie Haberman"
2234,Davis
2235,Andrew Jacobs and Jane Perlez
2236,Margaux Laskey
2237,Butch
2238,Caitlin Dickerson and Jeffrey Gettleman
2239,whatifs
2240,Geraldine Fabrikant
2241,Carlotta Gall
2242,Current Concerns (Switzerland)
2243,Doreen Carvajal and Alison Smale
2244,Stephen Holden
2245,John O’Connor
2246,Red Ice
2247,Harris
2248,Robin Swithinbank
2249,Jennifer Steinhauer and Matthew Rosenberg
2250,Matt Stevens
2251,Anne Barnard and Ivan Nechepurenko
2252,David McAninch
2253,Stefanie MacWilliams
2254,Andrew Pollack
2255,parum imperium
2256,How To Kill Zombie Arguments
2257,"Jon Pareles, Jon Caramanica and Nate Chinen"
2258,Glenn Thrush and Jonathan Martin
2259,Katharine Q. Seelye
2260,Kristina Wong & Alex Clark
2261,Sam Anderson
2262,Captain Craptek
2263,Jordan Baranowski
2264,Nicola Clark and Rick Gladstone
2265,Michael S. Schmidt and Noah Weiland
2266,Nicholas Fandos and Mike Isaac
2267,Daniel Haiphong
2268,Ellen Barry and Suhasini Raj
2269,Aya Cash
2270,"Marc Santora, Rukmini Callimachi and Adam Goldman"
2271,Tina Brown
2272,Nelson D. Schwartz and Bill Vlasic
2273,Arawma - Dulciuri Raw Vegane
2274,Mark Mazzetti and Ben Hubbard
2275,Paulina Villegas and Elisabeth Malkin
2276,Matt Flegenheimer and Yamiche Alcindor
2277,Amanda Froelich | TrueActivist
2278,Bryan Denton
2279,Kj Dell’Antonia
2280,Anonymous Coward (UID 73270427)
2281,Catrin Einhorn and Jodi Kantor
2282,Martin Fackler
2283,Elizabeth Zach
2284,Joe Drape and Marc Tracy
2285,Architecture is More Than a Clever Arrangement of Bricks: This Man Transforms it Into a Healing Process - New Earth Media
2286,Michael D. Shear and Jennifer Steinhauer
2287,Katie Benner and Leslie Picker
2288,Gardiner Harris and Charlie Savage
2289,Adam Nagourney and Sharon Otterman
2290,Guy Trebay
2291,"Zachary Woolfe, Anthony Tommasini, Michael Cooper, Corinna da Fonseca-Wollheim and David Allen"
2292,LunaFlora
2293,Sam Wenkert
2294,Rhonda Gilmore
2295,hawkmo99
2296,Frankie
2297,Anthony DePalma
2298,Julia Wallace
2299,That Fart You Cupped & Smelled
2300,Michael D. Shear and Nick Corasaniti
2301,Rukmini Callimachi and Lorenzo Tondo
2302,Patrick Phillips
2303,David Tanis
2304,Emily Badger
2305,Holland Cotter
2306,Moira Weigel
2307,Melissa Dykes
2308,Alexander Mercouris
2309,cowdiddly
2310,Christopher Drew and Sean D. Naylor
2311,Mike Isaac and Sydney Ember
2312,Nicole Perlroth and David E. Sanger
2313,Ivana M
2314,William K. Rashbaum
2315,Bryan Denton and Michael R. Gordon
2316,Rick Lyman
2317,bryan2006
2318,Shelby Kellin
2319,Joe
2320,Richard Rubin
2321,herbcaen
2322,Noah Weiland
2323,Vindu Goel and Michael J. de la Merced
2324,El Slowpoke YO SOY EL N.R.A.!
2325,gortex
2326,Justin Bank
2327,James Bovard
2328,Jeremy W. Peters and Maggie Haberman
2329,Alan Rappeport and Yamiche Alcindor
2330,Liam Stack and Jess Bidgood
2331,"Maggie Haberman, Matthew Rosenberg, Matt Apuzzo and Glenn Thrush"
2332,Michael D. Shear and Liam Stack
2333,"Gardiner Harris, John Schwartz, Jackie Calmes and Jonathan Martin"
2334,information security architect
2335,Yamiche Alcindor and Colin Moynihan
2336,"Eric Schmitt, Michael R. Gordon and Somini Sengupta"
2337,Steve__Jacobson
2338,Choe Sang-Hun and Rick Gladstone
2339,George Zapo
2340,Patrick G. Eddington
2341,Bulcha
2342,Caitlin Dickerson and Jennifer Medina
2343,Rachel Abrams and Hiroko Tabuchi
2344,Anonymous Coward (UID 47402853)
2345,Michael R. Gordon and Hwaida Saad
2346,Koel@WritingSouls
2347,Cecilia Kang and Michael D. Shear
2348,Paul Vitello
2349,Andy Green
2350,Jethro
2351,Neil D
2352,Tony Aranda
2353,Truth Detector
2354,Frances Robles and Timothy Williams
2355,Christina Capecchi
2356,max2205
2357,Mohamed
2358,19 Documentaries That Will Have An Impact On Your Life | Coffs Coast Health Club
2359,Luis Miranda
2360,James Hill and Andrew E. Kramer
2361,fungirl91
2362,YHC-FTSE
2363,Jaclyn Peiser
2364,Andrew Schuricht
2365,Usapoliticsnow Admin
2366,Marc Tracy and Alan Blinder
2367,Jared Taylor
2368,Frontpagemag.com
2369,Alexandria Laredo
2370,Zach Schonbrun
2371,Brian Thomas
2372,Lela Moore and Julia Simon
2373,Christy Lee Parker
2374,BlackProject
2375,rooster1957
2376,Галина Солнцева
2377,10 Presidents & Politicians Who Told Us That A “Secret Government” Controls The World & What They Said - Upside Down Media
2378,Zzz
2379,Thom Shanker
2380,Justin Bergman
2381,"RIA Novosti, Pavel Gaikov"
2382,Tatiana Covington
2383,Steven Lee Myers
2384,Kevin Boyle
2385,Michael R. Gordon and Eric Schmitt
2386,jakespoon
2387,Peter Baker and Ron Nixon
2388,"Scott Shane, Maggie Haberman and Julie Hirschfeld Davis"
2389,The Rundown Live
2390,Larry
2391,Anonymous Coward (UID 68881719)
2392,wtromp@operamail.com (WT)
2393,Robert Draper
2394,Benjamin Garland
2395,Mike Hale
2396,"Michael R. Gordon, Nick Cumming-Bruce and Somini Sengupta"
2397,THIS IS WHAT CONSTIPATION DOES TO YOUR BODY | TheHealthology
2398,Fernanda Santos and Eli Rosenberg
2399,"Listen""-)Deplorable Infidel Me"
2400,Linda S. Heard
2401,Outis Philalithopoulos
2402,Alex Marshall
2403,Maggie Haberman and Alan Rappeport
2404,Piper McGowin
2405,BBC targets children to promote the transgender propaganda — Fellowship of the Minds | childreninshadow.wordpress.com | CHILDREN IN SHADOW ::: CHILDREN IN WAR
2406,Michael S. Steele
2407,Melissa Eddy and Gardiner Harris
2408,Brooks Barnes and Amy Qin
2409,Alissa J. Rubin and Hwaida Saad
2410,GoldRulesPaperDrools
2411,Josh Keller and Adam Pearce
2412,Eric Lipton and Julie Creswell
2413,:ohemad: (UID 73271507)
2414,Guest Author
2415,Richard
2416,Mike Merryman-Lotze
2417,George Gurley
2418,Jenny Heth
2419,Ben Protess
2420,Hillary & Obama Murder Inc.
2421,William Dunkerley
2422,Lily Koppel
2423,morris
2424,Sacco Vandal
2425,Christopher Mele and Rebecca Fairley Raney
2426,Warren Berger
2427,Michael Hayne
2428,Peter Kujawinski
2429,Lasha Darkmoon
2430,Nice Admin Lady
2431,Posted At Pm On October
2432,Elbert Kelly Sr
2433,Busta Myth
2434,Adam Liptak and Alexandra Alter
2435,Mark Miller
2436,Daniel Victor and Jeffrey Gettleman
2437,Jeré Longman and Joe Ward
2438,Gareth Porter
2439,Lily Brooks-Dalton
2440,Jennifer Steinhauer and Emmarie Huetteman
2441,"Matt Apuzzo, Sheri Fink and James Risen"
2442,Andrew Midkiff
2443,Richard Pérez-Peña and Laurie Goodstein
2444,chrisf
2445,Rick Rojas and J. David Goodman
2446,Jodi Kantor
2447,Craig S. Smith and Dan Levin
2448,Felipe Villamor and Mike Ives
2449,Isabel Kershner and Anne Barnard
2450,"Michael Wilson, Samantha Schmidt and Sarah Maslin Nir"
2451,MomOfIV
2452,Ivan Jose
2453,Brett Sokol
2454,Ben Kenigsberg
2455,Foster Kamer
2456,Sonnie Johnson
2457,Joseph Edward Bodden
2458,Vasa Croe
2459,Brutus Centinel
2460,Jimbeau
2461,Shemp 4 Victory
2462,Karen Barrow
2463,"Jonathan Martin, Alexander Burns, Trip Gabriel and Fernanda Santos"
2464,David Schultz
2465,Anthony Tommasini
2466,Larry Rohter
2467,Larry Schweikart
2468,Michael Barbaro and Amy Chozick
2469,Jacey Fortin and Josh Kron
2470,Fred Hayek
2471,Caryn Ganz and Patrick Healy
2472,Millie Weaver
2473,Megan Twohey and Steve Eder
2474,Jack Burns
2475,Douglas W. Rodrigues
2476,B. J. Sabri
2477,Julia Symmes Cobb and Nicholas Casey
2478,William Gibson
2479,Lynn Vavreck
2480,Wes Williams
2481,Pat Jorgensen
2482,Bashar al-Assad
2483,David M. Herszenhorn and Emmarie Huetteman
2484,Anonymous Coward (UID 67204360)
2485,grayeagle
2486,Alex Williams
2487,Sasha Brown
2488,Ryan McMaken
2489,Daniel M. Gold
2490,Hari Kumar
2491,Darth
2492,Kai Schultz and Rajneesh Bhandari
2493,murphy.a
2494,Michael D. Shear and Nick Cumming-Bruce
2495,"Chris ""Kikila"" Perrin"
2496,Mark Crispin Miller
2497,Michelle Oxman
2498,Bob Mackenzie
2499,Is This What You Think They Would Look Like? Supposed Pictures of Real Extraterrestrials - New Earth Media
2500,Ken Kurson
2501,Adam Goldman and Alan Blinder
2502,Julia Moskin
2503,Paulus
2504,Damon Morgan
2505,Neil MacFarquhar and David E. Sanger
2506,"Daisuke Wakabayashi, Choe Sang-Hun and Vindu Goel"
2507,Peter Baker and Mark Landler
2508,"David E. Sanger, Mark Mazzetti and Ben Hubbard"
2509,"Michael D. Shear, Julie Hirschfeld Davis and Maggie Haberman"
2510,vlawde
2511,D. Samuelson
2512,Anne Barnard and Karam Shoumali
2513,Lisa Beach
2514,"Michael Barbaro, Alex Burns, Maggie Haberman and Kirk Semple"
2515,Richard Johnson
2516,Horst Frohlich
2517,thelonelyauthorblog
2518,"Alan Rappeport, Eric Lichtblau, Maggie Haberman and Adam Liptak"
2519,HILLARY CLINTON’S TIES TO ISIS SUPPORTERS | osmanisnin
2520,Philip A Farruggio
2521,Richard Marcil
2522,David Waldstein and Ben Rothenberg
2523,"Jennifer Steinhauer, John Schwartz, Emmarie Huetteman and Thomas Kaplan"
2524,Patrick Cleburne
2525,Jo Coffelt
2526,Jackie Calmes
2527,J. David Goodman
2528,Anonymous Coward (UID 68756703)
2529,Don
2530,Eric Lipton
2531,André du Pôle
2532,Maggy Ayala and Nicholas Casey
2533,Katherine Rosman
2534,Kenneth R. Rosen
2535,Henry Fountain and Michael S. Schmidt
2536,spankthebank
2537,IBU SUMIATUNG
2538,Lizette Alvarez and Niraj Chokshi
2539,EndOfTheWorld
2540,Elliot Bougis
2541,"Sharon LaFraniere, Nicholas Confessore and Jesse Drucker"
2542,Samantha Schmidt and Alan Feuer
2543,Renewnews
2544,Chris DeRose
2545,Robert Pear and Reed Abelson
2546,Bill Vlasic and Neal E. Boudette
2547,Randall Smith
2548,David E. Sanger and Nick Corasaniti
2549,Robert Frank
2550,Alexis Soloski
2551,Mary Williams Walsh
2552,WhiteDawn
2553,Lindsay Hayward
2554,"Matt Apuzzo, Adam Goldman, Michael S. Schmidt and William K. Rashbaum"
2555,Chris Floyd
2556,marblenecltr
2557,eisegesis
2558,Abby Ellin
2559,IBXNJ
2560,Karen Workman and Merrill D. Oliver
2561,"Peter Baker, Neil MacFarquhar and Michael R. Gordon"
2562,Matt Apuzzo and James Risen
2563,Yamiche Alcindor and Patrick Healy
2564,Caleb Stephen
2565,Francine Prose
2566,Kristopher
2567,Alexander Netschajew
2568,Lyn Leahz
2569,"Manohla Dargis, Wesley Morris and A. O. Scott"
2570,Rogene Jacquette
2571,Michelle Higgins
2572,Jennifer Jett
2573,Rod Nordland and Safak Timur
2574,Pam Lemieux
2575,500 Year Old Map Discovered Shatters The Official History Of The Human Race
2576,"Tomas Munita, Mauricio Lima and Azam Ahmed"
2577,Donna De La Cruz
2578,Niraj Chokshi and Liam Stack
2579,Clare Bernish
2580,Lexi Morgan
2581,"Alexeï Fenenko, pour RBTH"
2582,Daisuke Wakabayashi and Sapna Maheshwari
2583,Alissa J. Rubin and Lilia Blaise
2584,Steve Eder and Alicia Parlapiano
2585,Clyde Haberman
2586,"10 More Beautiful Images That Remind You We Still Live In A Beautiful World, With Beautiful People - Upside Down Media"
2587,Chika Oduah
2588,Sona Patel
2589,welcometoskaamoog
2590,Smoking Mirrors
2591,Eric Lipton and Steve Eder
2592,Man
2593,Pam Wilkerson Harrod
2594,American News
2595,Neil Gough and Carolyn Zhang
2596,Eric Lipton and Susanne Craig
2597,Cheryl Fitzsimmons
2598,TheFineReport.com
2599,Deplorable Miss Pinkus
2600,Ellen Barry and Nida Najar
2601,Kate Murphy
2602,Niraj Chokshi and Henry Fountain
2603,Squudge
2604,Alan Blinder and Timothy Williams
2605,Mike Isaac and Michael J. de la Merced
2606,"Christine Hauser, Niraj Chokshi and Daniel Victor"
2607,Jazmine Hughes
2608,Edward Wong and Jeffrey Gettleman
2609,William D. Cohan
2610,Tim Wu
2611,Matthew Rosenberg and Matt Apuzzo
2612,"Ron Nixon, Adam Goldman and Eric Schmitt"
2613,Milad Amini Movahhed
2614,jack nichols
2615,Michael Cieply
2616,Phil Barber
2617,Thomas DiLorenzo
2618,Allie Stark
2619,"Jo Becker, Adam Goldman, Michael S. Schmidt and Matt Apuzzo"
2620,Isaac Oliver
2621,Katie Rogers and Gia Kourlas
2622,Anthony Kohrs & Robert Coleman
2623,Scientists Find A Plant That Could Treat Diabetes & Kill Cancer Cells – Collective Evolution | SFO
2624,Time to hail Hillary Clinton – and face down the testosterone left | Van Badham – News
2625,John Markoff
2626,Emmarie Huetteman and Maggie Haberman
2627,Louis Proyect
2628,Maggie Haberman and Nicholas Fandos
2629,Justin Gillis and Coral Davenport
2630,"David Barstow, Mike McIntire, Patricia Cohen, Susanne Craig and Russ Buettner"
2631,Nyla Ali Khan
2632,Chris Zinda
2633,traildustfotm
2634,Adam Popescu
2635,John Bentley
2636,Sheryl Gay Stolberg and Jess Bidgood
2637,"Hannah Olivennes, Ceylan Yeginsu and Gerry Mullany"
2638,Adam Garrie
2639,Serge F. Kovaleski and Joe Coscarelli
2640,Julie Hirschfeld Davis and Jonathan Martin
2641,Walter Williams
2642,Patrick J. Buchanan
2643,"Abby Goodnough, Robert Pear and Thomas Kaplan"
2644,Tyler Hicks
2645,Joyce Wadler
2646,Gardiner Harris and David E. Sanger
2647,nwo2012
2648,"Leslie Picker, Danny Hakim and Michael J. de la Merced"
2649,Craig S. Smith
2650,Willie Soon and István Markó
2651,Goddd (UID 72306068)
2652,Jason Bermas
2653,Maggie Haberman and Richard A. Oppel Jr.
2654,DwellsInFire
2655,Katrin Bennhold and Alison Smale
2656,jgordon
2657,Nina Siegal
2658,GayVet ;)
2659,Nicholas Fandos and Eric Lipton
2660,Anonymous Coward (UID 58307359)
2661,Wahab Raofi
2662,William F. Jasper
2663,Omar Rivero
2664,Mick
2665,Michael D. Shear and Eric Lipton
2666,Diane Cardwell
2667,Kedzie
2668,Megan Twohey and Scott Shane
2669,Erik Eckholm and Alan Blinder
2670,Jeré Longman and Carla Correa
2671,lg
2672,Alexis Soloski and Erik Piepenburg
2673,"Walt Bogdanich, Jacqueline Williams and Ana Graciela Méndez"
2674,Jeff Dunetz
2675,J. David Goodman and Emma G. Fitzsimmons
2676,Pat Buchanan
2677,Richard Pérez-Peña and Rachel Abrams
2678,Janet Davenport
2679,Daphne Matziaraki
2680,PraetorianAZ
2681,doucyet
2682,Kenneth Chang and Daniel Victor
2683,Mark Landler and Nicholas Fandos
2684,Oxbridge
2685,FeshonALfliP
2686,Samin Nosrat
2687,freeinaz
2688,Drew Dickey
2689,Shuaib Almosawa and Rod Nordland
2690,RIA Novosti
2691,Matthew Haag and Niraj Chokshi
2692,Tim Rohan
2693,William Adams
2694,Suzy Kassem
2695,Mark Scott and James Kanter
2696,o8srvantcync
2697,Michael S. Schmidt and Eric Lichtblau
2698,Nate Schweber
2699,"Allen L Roland, PhD"
2700,Mary Ann Giordano
2701,Nick Corasaniti and Matt Flegenheimer
2702,Alexander Burns and Nicholas Confessore
2703,Shalabh “Shalli” Kumar
2704,Alissa J. Rubin and Aurelien Breeden
2705,Brian Nichols
2706,Charles Burris
2707,Kike Garc A
2708,Dom Phillips
2709,Liberalism is a Disease
2710,JD Salinger
2711,Jon Caramanica and Nate Chinen
2712,Elizabeth Yuko
2713,Daisuke Wakabayashi and Nick Wingfield
2714,Michael Steinberger
2715,Robert Arce
2716,lyman alpha blob
2717,RK
2718,WB
2719,Joseph Grosso
2720,Doreen Carvajal
2721,Go Trump (UID 43400051)
2722,Nida Najar and Hari Kumar
2723,Eva Sohlman and Neil MacFarquhar
2724,Neal E. Boudette and John Markoff
2725,S. D. Wells
2726,Alex Eammons
2727,Dave Reilly
2728,Suresh Subrahmanyan
2729,Noam Chomsky
2730,Genosse Dummkopf
2731,James Kirkpatrick
2732,"The Jew, the Zionist and antisemitism at the House of Lords – 24/6 Magazine"
2733,Jonah Bromwich and Sandra Stevenson
2734,Alex Clark
2735,Ben Bowles
2736,Without Malice
2737,Almost No Children In France Are Medicated For ADHD: Here’s How They Define & Treat It – Collective Evolution
2738,Paul Mozur and Mark Scott
2739,National Public Radio
2740,Allan Wall
2741,Walter Brasch
2742,"Matt Flegenheimer, Adam Liptak, Carl Hulse and Charlie Savage"
2743,ladylove
2744,peggie gor
2745,Larry Kelley
2746,xuenchen
2747,Ana Marie Cox
2748,"Jay H. Lehr, Ph.D."
2749,Dudleydooright
2750,Kilgoar
2751,Brigitte Gabriel
2752,Noel Murray
2753,David Macaray
2754,"Mark Landler, Peter Baker and David E. Sanger"
2755,Paul Street
2756,Motoko Rich and Gardiner Harris
2757,Emma-Kate Symons
2758,Xcathdra
2759,Nicholas Confessore and Nick Corasaniti
2760,iamc2
2761,Samuel G. Freedman
2762,Jeannie Ralston
2763,Jekaterina Sinelschtschikowa
2764,Elizabeth A. Harris
2765,"Danielle Ivory, Ben Protess and Griff Palmer"
2766,Audrey S. Lee
2767,Joseph Berger
2768,Susan Antilla
2769,John Pudner
2770,MR
2771,MaryAlice Parks
2772,Ismail Khan
2773,Alan Fox
2774,Jeremy Cronon
2775,Michael J. de la Merced and Vindu Goel
2776,abinico
2777,"Michael M. Grynbaum, Emily Steel and Sydney Ember"
2778,Damir Marinovich
2779,Isiah Holmes | The Fifth Column
2780,Shaila Dewan and Richard A. Oppel Jr.
2781,jtlowe83
2782,Rick
2783,Kashai
2784,Victor Smith
2785,Susan Lehman
2786,Pete Kimberley
2787,Tim McKeough
2788,lloyd Lisco
2789,Yanira Farray
2790,James Tracy
2791,floosy
2792,Robert F. Worth
2793,Neil MacFarquhar and Peter Baker
2794,Jane Chastain
2795,Olivia Gagan
2796,Ness
2797,Clinton Election Cheating: Will Trump Muster The Courage To Catcall Democrat Disqualification? – moralmatters.org
2798,Gen. Ripper
2799,Robert Davi
2800,Michaelangelo Matos
2801,James Zumwalt
2802,me777
2803,DIONNA CRIMMINS
2804,Kristina Rus (noreply@blogger.com)
2805,Gary Z McGee
2806,Daisuke Wakabayashi
2807,Keith Schneider
2808,Amy Zipkin
2809,Jon Burbulis
2810,Patrick Kingsley and Alissa J. Rubin
2811,"Jim Rutenberg, Emily Steel and John Koblin"
2812,Dave Lowery
2813,Jim
2814,hotcocco
2815,ACT I
2816,Joseph Giovannini
2817,CharlieSeattle
2818,"Alan Blinder, Frances Robles and Richard Pérez-Peña"
2819,Michael D. Shear and Eric Lichtblau
2820,John Grippe
2821,fundamentaly flawed humanity
2822,Karen Workman and Lisa Iaboni
2823,Michael J. de la Merced and Chad Bray
2824,Liam Stack and Daniel Victor
2825,Michael T. Klare
2826,Les Neuhaus and Lizette Alvarez
2827,Thomas Erdbrink and Dan Bilefsky
2828,Bolofia
2829,gregga777
2830,Ciaran Mcevoy and Jess Bidgood
2831,Ian Buruma
2832,Tonya Parnell
2833,Federico Pieraccini
2834,Serena Solomon
2835,"Scott Shane, Nicholas Confessore and Matthew Rosenberg"
2836,Sara Vallone
2837,Евстахий Стахович
2838,Ashley Southall and Sean Piccoli
2839,Tom Jovanovich
2840,Amy Chozick and Nicholas Confessore
2841,Warren Mass
2842,Binyamin Appelbaum and Michael D. Shear
2843,azzmador
2844,Heavy
2845,Danika
2846,"Isabel Kershner, Adam Goldman, Alan Blinder and Richard Pérez-Peña"
2847,Alan Feuer and William K. Rashbaum
2848,Deneen Borelli
2849,Corey Savage
2850,"Jess Bidgood, Alan Blinder and Jonathan M. Katz"
2851,Ignatius
2852,Nathan J. Robinson
2853,"Michael Barbaro, Ashley Parker and Amy Chozick"
2854,Emmarie Huetteman and Yamiche Alcindor
2855,Anita Gates
2856,Timothy Williams and Monica Davey
2857,John Whitehead
2858,Manny Fernandez and Michael Wines
2859,Manil Suri
2860,Craig Murray
2861,"Richard Pérez-Peña, Mitch Smith and Stephanie Saul"
2862,Laura M. Holson
2863,Jessica Purkiss
2864,Frances Robles and Kirk Semple
2865,Sue Penn (@SuePennonTwitte)
2866,Daniel Politi
2867,Deflation Market
2868,The Paper Ostrich
2869,Ana
2870,Susanne Craig
2871,Boris Egorov
2872,Terry Coleman
2873,Peter Baker and Sewell Chan
2874,Pamela Druckerman
2875,A.O. Scott
2876,obama still has martial law
2877,Dinah Eng
2878,"Maggie Haberman, Adam Nagourney and Gardiner Harris"
